Well_ID,Well_Name,X_UTM_m,Y_UTM_m,CRS_EPSG,Field,Block,Quadrant,Trajectory,Status,Completion_Type,Spud_Date,Completion_Date,KB_Elevation_m,Water_Depth_m,Top_Reservoir_TVDSS_m,Gross_Thickness_m,Net_to_Gross_frac,NetPay_m,Porosity_frac,Permeability_mD,Water_Saturation_frac,Oil_Saturation_frac,Gas_Saturation_frac,Total_Depth_MD_m,Total_Depth_TVDSS_m,Deviation_Azimuth_deg,Max_Inclination_deg,Lateral_Length_m,Distance_to_Nearest_Fault_m,Nearest_Fault_ID,Reservoir_Quality_Index
KW-1303,Kimbala-1303,521161.03,792624.91,32632,Kimbala,B04-06,NE,Horizontal,Appraisal,Suspended,2021-08-29,2022-03-02,146.9,33.0,2510.3,58.1,0.354,16.7,0.129,11.1,0.457,0.493,0.05,4223.3,3086.9,111.7,85.9,1920.1,1467.8,F06,35.5
KW-1304,Kimbala-1304,500223.23,781363.24,32632,Kimbala,B02-02,SW,Vertical,DryHole,Dry,2019-04-26,2019-07-05,151.1,72.9,2615.3,60.0,0.371,21.2,0.139,42.8,0.716,0.278,0.007,3216.9,3216.9,,4.5,0.0,3996.4,F03,42.5
KW-1305,Kimbala-1305,505690.21,790354.33,32632,Kimbala,B04-03,NW,Vertical,Abandoned,Plugged,2020-09-18,2020-12-29,152.4,46.4,2492.6,91.1,0.497,43.0,0.152,33.4,0.612,0.33,0.058,3140.3,2960.4,,1.7,0.0,4932.5,F04,49.6
KW-1306,Kimbala-1306,505045.43,790847.21,32632,Kimbala,B04-03,NW,Vertical,Appraisal,Suspended,2022-11-04,2022-12-21,162.2,39.4,2495.3,64.8,0.601,40.5,0.175,63.4,0.47,0.407,0.123,2948.4,2948.4,,6.0,0.0,5680.1,F04,55.2
KW-1307,Kimbala-1307,497310.53,789276.58,32632,Kimbala,B04-02,NW,Vertical,Abandoned,Plugged,2019-05-17,2019-09-09,148.8,21.8,2531.7,70.5,0.326,21.6,0.109,12.2,0.716,0.295,0.0,3304.0,2985.0,,0.4,0.0,1038.6,F03,33.3
KW-1308,Kimbala-1308,498735.27,782780.64,32632,Kimbala,B02-02,SW,Vertical,Appraisal,Suspended,2023-09-01,2023-11-06,133.9,48.9,2641.4,52.2,0.361,18.9,0.13,34.1,0.649,0.301,0.049,3037.8,3037.8,,2.8,0.0,2500.4,F03,39.7
KW-1309,Kimbala-1309,499145.95,790147.96,32632,Kimbala,B04-02,NW,Horizontal,Producer,Oil,2024-06-07,2024-08-30,156.4,61.8,2487.8,73.9,0.352,25.0,0.143,35.5,0.481,0.523,0.0,5005.1,3056.0,318.0,78.1,3149.5,2869.0,F03,43.5
KW-1310,Kimbala-1310,521965.1,790167.94,32632,Kimbala,B04-06,NE,Vertical,Appraisal,Suspended,2020-01-30,2020-03-10,140.4,40.2,2512.5,38.4,0.468,16.4,0.112,28.7,0.594,0.382,0.024,3071.5,3071.5,,0.4,0.0,200.7,F06,35.2
KW-1311,Kimbala-1311,521898.3,782376.78,32632,Kimbala,B02-06,SE,Horizontal,DryHole,Dry,2023-01-18,2023-04-13,133.4,4.9,2610.8,37.5,0.481,17.5,0.124,12.4,0.622,0.295,0.083,4697.0,3571.6,173.3,87.2,2627.5,1250.8,F06,35.1
KW-1312,Kimbala-1312,503820.31,790116.55,32632,Kimbala,B04-03,NW,Vertical,Producer,Oil,2017-06-23,2017-11-02,132.3,0.0,2500.7,49.5,0.547,23.9,0.13,140.2,0.528,0.407,0.065,3197.4,3186.8,,2.9,0.0,6663.3,F04,45.1
KW-1313,Kimbala-1313,500319.48,773466.39,32632,Kimbala,B01-02,SW,Vertical,Producer,Oil,2019-01-02,2019-02-14,128.4,20.3,2880.7,41.8,0.396,17.3,0.119,11.8,0.47,0.513,0.017,3484.5,3484.5,,6.3,0.0,4234.5,F03,34.0
KW-1314,Kimbala-1314,520708.4,789782.22,32632,Kimbala,B04-06,NE,Horizontal,Abandoned,Plugged,2024-03-30,2024-11-01,113.8,39.1,2506.1,61.7,0.248,13.0,0.132,15.6,0.566,0.357,0.077,5114.3,3446.1,358.4,91.2,3165.7,1358.2,F06,36.1
KW-1315,Kimbala-1315,512290.11,795614.41,32632,Kimbala,B05-04,NE,Vertical,DryHole,Dry,2020-06-07,2020-08-02,142.7,25.0,2508.2,68.5,0.427,24.5,0.133,10.3,0.676,0.28,0.044,2929.7,2929.7,,-0.3,0.0,399.5,F04,38.0
KW-1316,Kimbala-1316,501051.97,784371.53,32632,Kimbala,B03-02,SW,Horizontal,Injector,WaterInjector,2023-03-17,2023-10-05,151.7,50.9,2569.5,64.2,0.474,31.8,0.137,30.2,0.64,0.338,0.022,4772.5,3414.6,220.6,84.9,2402.8,4808.0,F03,43.8
KW-1317,Kimbala-1317,513910.66,782777.44,32632,Kimbala,B02-05,SE,Horizontal,Injector,WaterInjector,2019-03-02,2019-04-17,140.2,39.9,2616.8,91.0,0.398,36.5,0.164,100.6,0.541,0.393,0.066,4880.7,3409.0,354.4,83.6,2122.6,710.2,F05,53.5
KW-1318,Kimbala-1318,506431.88,780494.39,32632,Kimbala,B02-03,SW,Deviated,Producer,Oil,2021-12-21,2022-02-25,117.0,40.7,2685.4,68.8,0.53,35.0,0.157,106.1,0.585,0.424,0.0,3217.9,3217.9,237.3,54.6,376.6,1487.9,F04,52.1
KW-1319,Kimbala-1319,511761.06,795176.25,32632,Kimbala,B05-04,NE,Deviated,Appraisal,Suspended,2019-10-28,2019-12-09,129.7,11.0,2536.2,42.8,0.392,14.1,0.128,23.2,0.644,0.287,0.069,3178.5,3050.9,259.9,24.7,1110.1,25.5,F04,36.8
KW-1320,Kimbala-1320,516626.89,794405.85,32632,Kimbala,B04-05,NE,Horizontal,Producer,Oil+Gas,2021-06-10,2021-07-31,143.1,29.2,2519.0,54.0,0.364,20.2,0.119,7.3,0.522,0.39,0.088,4142.2,3086.0,161.5,85.2,1790.7,1188.9,F05,33.4
KW-1321,Kimbala-1321,511447.68,793171.1,32632,Kimbala,B04-04,NE,Vertical,Producer,Oil,2024-05-12,2024-06-28,136.0,21.4,2498.2,40.1,0.323,10.6,0.132,18.1,0.626,0.322,0.052,2905.2,2905.2,,5.1,0.0,90.0,F04,36.0
KW-1322,Kimbala-1322,527931.14,790189.02,32632,Kimbala,B04-07,NE,Vertical,Producer,Oil+Gas,2016-05-28,2016-09-10,171.4,52.2,2447.2,66.6,0.551,36.4,0.133,19.4,0.536,0.421,0.043,2867.9,2867.9,,2.9,0.0,2247.4,F07,42.8
KW-1323,Kimbala-1323,516135.7,787942.9,32632,Kimbala,B03-05,NE,Vertical,Producer,Oil,2023-02-17,2023-06-02,159.4,14.3,2533.4,50.0,0.332,12.2,0.136,34.6,0.644,0.3,0.055,3147.9,3144.9,,2.8,0.0,58.9,F05,39.0
KW-1324,Kimbala-1324,513277.77,790434.34,32632,Kimbala,B04-04,NE,Deviated,Producer,Gas,2019-06-27,2019-11-16,142.1,0.0,2529.4,66.3,0.317,21.9,0.093,10.7,0.698,0.208,0.094,3100.8,3100.8,25.5,41.2,756.2,2454.8,F04,30.1
KW-1325,Kimbala-1325,512194.71,783281.76,32632,Kimbala,B03-04,SE,Horizontal,Producer,Oil,2024-03-18,2024-08-09,143.9,63.0,2579.9,85.9,0.436,28.3,0.193,128.4,0.631,0.327,0.042,4754.9,3165.4,132.3,83.7,2171.6,2498.5,F05,57.5
KW-1326,Kimbala-1326,498590.25,790711.5,32632,Kimbala,B04-02,NW,Deviated,Producer,Oil,2019-03-25,2019-07-01,155.0,40.6,2522.1,43.4,0.471,16.0,0.14,37.0,0.727,0.255,0.019,3068.5,3068.5,250.9,38.0,587.0,2310.1,F03,41.0
KW-1327,Kimbala-1327,498865.4,788820.17,32632,Kimbala,B03-02,NW,Deviated,Injector,GasInjector,2021-07-18,2021-09-06,170.2,43.6,2508.3,47.8,0.367,14.3,0.127,33.8,0.6,0.304,0.096,2823.3,2823.3,184.8,31.1,715.0,2596.0,F03,37.8
KW-1328,Kimbala-1328,518886.88,777346.01,32632,Kimbala,B02-05,SE,Vertical,Abandoned,Plugged,2019-10-17,2019-12-03,156.5,56.2,2775.9,29.3,0.372,9.6,0.121,14.0,0.475,0.495,0.03,3139.6,3139.6,,5.5,0.0,391.1,F06,32.9
KW-1329,Kimbala-1329,513388.71,795144.42,32632,Kimbala,B04-04,NE,Deviated,Appraisal,Suspended,2016-10-05,2016-12-08,166.8,31.7,2507.1,26.7,0.497,14.5,0.12,6.6,0.589,0.358,0.053,2847.6,2847.6,62.9,51.1,1059.1,1572.4,F04,31.9
KW-1330,Kimbala-1330,503073.78,784677.62,32632,Kimbala,B03-03,SW,Vertical,Producer,Oil,2021-06-19,2021-11-10,156.9,13.5,2570.7,59.8,0.581,28.8,0.109,58.5,0.717,0.232,0.051,2915.8,2915.8,,-0.2,0.0,5873.6,F04,39.9
KW-1331,Kimbala-1331,506389.47,786642.11,32632,Kimbala,B03-03,NW,Vertical,Producer,Oil+Gas,2018-05-21,2018-06-19,135.5,60.5,2547.4,54.7,0.387,20.9,0.133,59.3,0.621,0.315,0.064,3027.8,3027.8,,1.5,0.0,3232.1,F04,42.3
KW-1332,Kimbala-1332,496578.33,779525.0,32632,Kimbala,B02-02,SW,Vertical,DryHole,Dry,2019-07-02,2019-09-12,149.4,47.7,2705.1,43.7,0.299,12.2,0.146,7.0,0.62,0.321,0.06,3048.8,3048.8,,1.0,0.0,362.1,F03,36.2
KW-1333,Kimbala-1333,515642.34,798413.73,32632,Kimbala,B05-05,NE,Vertical,Appraisal,Suspended,2023-09-26,2023-11-05,124.6,20.2,2494.9,42.9,0.445,18.5,0.129,11.5,0.719,0.251,0.029,3096.3,3096.3,,8.1,0.0,3087.8,F04,36.1
KW-1334,Kimbala-1334,512254.03,787087.24,32632,Kimbala,B03-04,NE,Vertical,Producer,Oil,2021-09-20,2021-12-15,144.0,13.8,2556.8,42.4,0.438,17.5,0.145,34.1,0.559,0.377,0.065,2990.8,2990.8,,-0.9,0.0,2279.5,F04,42.0
KW-1335,Kimbala-1335,509268.7,773132.41,32632,Kimbala,B01-04,SW,Horizontal,Producer,Oil,2021-12-06,2022-01-25,119.4,23.3,2898.4,57.9,0.325,15.6,0.154,27.4,0.613,0.298,0.088,4310.4,3415.2,69.1,87.8,1252.5,2645.6,F05,42.5
KW-1336,Kimbala-1336,493274.7,788131.12,32632,Kimbala,B03-01,NW,Vertical,DryHole,Dry,2023-04-07,2023-06-14,152.9,21.1,2586.0,65.7,0.434,22.0,0.102,5.8,0.762,0.15,0.088,3026.7,3026.7,,1.7,0.0,324.6,F01,30.2
KW-1337,Kimbala-1337,505617.53,775217.41,32632,Kimbala,B01-03,SW,Vertical,Appraisal,Suspended,2021-10-27,2021-12-11,142.0,42.8,2805.4,42.2,0.406,16.3,0.115,23.3,0.625,0.289,0.086,3331.0,3331.0,,7.3,0.0,808.3,F04,35.0
KW-1338,Kimbala-1338,517625.78,779452.24,32632,Kimbala,B02-05,SE,Vertical,Injector,WaterInjector,2021-11-26,2022-02-07,130.1,71.5,2739.2,48.5,0.466,18.6,0.138,14.3,0.531,0.429,0.04,3190.6,3190.6,,4.7,0.0,2344.6,F06,38.4
KW-1339,Kimbala-1339,510250.46,790866.09,32632,Kimbala,B04-04,NE,Horizontal,DryHole,Dry,2020-12-01,2021-05-26,135.9,38.5,2525.5,53.9,0.473,25.4,0.105,6.5,0.64,0.293,0.066,4331.1,3453.5,256.3,85.4,2003.4,595.6,F04,31.9
KW-1340,Kimbala-1340,524856.77,793528.76,32632,Kimbala,B04-06,NE,Deviated,Producer,Oil+Gas,2023-08-24,2023-10-26,141.7,39.2,2468.2,38.6,0.469,16.6,0.126,11.7,0.545,0.478,0.0,3081.9,2938.3,158.5,53.1,1082.2,1981.2,F06,35.2
KW-1341,Kimbala-1341,516130.91,790352.52,32632,Kimbala,B04-05,NE,Horizontal,DryHole,Dry,2019-06-16,2019-11-15,136.5,32.3,2511.9,65.4,0.423,23.4,0.12,21.4,0.548,0.435,0.017,4155.2,3363.7,306.2,78.9,1777.5,587.5,F05,37.4
KW-1342,Kimbala-1342,498263.62,789850.27,32632,Kimbala,B04-02,NW,Horizontal,DryHole,Dry,2014-11-23,2015-03-04,127.6,25.9,2537.1,43.5,0.311,11.4,0.123,12.0,0.617,0.335,0.048,4314.8,3056.3,76.3,89.6,1649.0,1988.4,F03,33.4
KW-1343,Kimbala-1343,514468.8,787920.87,32632,Kimbala,B03-05,NE,Deviated,Appraisal,Suspended,2018-12-30,2019-04-03,149.5,37.0,2522.1,67.7,0.405,20.2,0.12,12.0,0.615,0.332,0.053,3182.2,3182.2,153.8,42.3,1035.1,1542.0,F05,35.0
KW-1344,Kimbala-1344,502380.54,789941.18,32632,Kimbala,B04-03,NW,Vertical,DryHole,Dry,2023-07-18,2023-10-31,160.9,0.0,2514.1,73.9,0.355,24.2,0.142,80.9,0.544,0.434,0.022,3171.1,3171.1,,2.2,0.0,6104.7,F03,45.8
KW-1345,Kimbala-1345,511462.8,780845.6,32632,Kimbala,B02-04,SE,Horizontal,DryHole,Dry,2021-02-01,2021-08-02,141.7,42.7,2636.4,100.1,0.406,42.2,0.179,115.0,0.479,0.393,0.128,4708.9,3242.0,12.5,85.2,2083.0,2555.2,F05,58.2
KW-1346,Kimbala-1346,515095.32,774092.97,32632,Kimbala,B01-05,SE,Vertical,DryHole,Dry,2018-01-13,2018-05-10,121.6,37.2,2878.6,61.0,0.409,20.4,0.091,16.6,0.642,0.306,0.053,3384.4,3384.4,,5.4,0.0,2702.1,F06,30.7
KW-1347,Kimbala-1347,505439.69,791743.87,32632,Kimbala,B04-03,NW,Vertical,Producer,Oil,2019-01-22,2019-06-01,136.5,26.7,2501.4,33.9,0.274,8.4,0.094,32.5,0.582,0.351,0.066,2904.6,2904.6,,6.1,0.0,5483.3,F04,30.2
KW-1348,Kimbala-1348,520162.91,774510.17,32632,Kimbala,B01-06,SE,Deviated,Appraisal,Suspended,2020-06-25,2020-10-11,144.4,55.2,2852.5,18.0,0.515,8.7,0.131,6.1,0.517,0.398,0.085,3349.7,3349.7,336.5,29.4,866.3,1847.5,F06,32.2
KW-1349,Kimbala-1349,503669.17,778355.32,32632,Kimbala,B02-03,SW,Horizontal,Producer,Gas,2022-10-21,2023-05-15,150.0,12.7,2757.2,70.1,0.431,25.9,0.139,29.7,0.748,0.213,0.038,4139.6,3473.9,150.2,88.2,1317.5,3549.8,F04,42.6
KW-1350,Kimbala-1350,490274.69,786420.71,32632,Kimbala,B03-01,NW,Vertical,Appraisal,Suspended,2018-01-28,2018-03-13,139.6,44.6,2651.9,38.1,0.358,10.1,0.136,13.6,0.583,0.378,0.039,3010.1,3010.1,,3.7,0.0,1857.5,F02,35.7
KW-1351,Kimbala-1351,511820.03,785691.6,32632,Kimbala,B03-04,NE,Horizontal,Producer,Gas,2018-05-09,2018-12-14,129.3,24.2,2559.9,65.1,0.465,26.4,0.131,64.6,0.534,0.405,0.061,3620.5,3130.1,270.8,89.3,958.6,2249.2,F04,43.7
KW-1352,Kimbala-1352,493086.83,786662.64,32632,Kimbala,B03-01,NW,Vertical,DryHole,Dry,2024-03-26,2024-05-27,157.7,37.6,2569.4,21.6,0.349,6.7,0.113,17.9,0.51,0.433,0.056,3118.5,3074.0,,4.2,0.0,91.0,F01,31.5
KW-1353,Kimbala-1353,504580.44,788306.73,32632,Kimbala,B03-03,NW,Horizontal,DryHole,Dry,2022-11-01,2023-01-01,148.9,22.3,2520.4,69.7,0.532,37.1,0.175,110.6,0.439,0.534,0.028,4384.5,3020.6,159.7,81.5,1811.0,5431.5,F04,56.0
KW-1354,Kimbala-1354,504921.33,777955.12,32632,Kimbala,B02-03,SW,Vertical,Producer,Oil,2020-07-09,2020-08-15,166.4,43.5,2757.1,37.9,0.447,17.3,0.108,63.1,0.537,0.431,0.032,3319.1,3315.7,,4.0,0.0,2235.7,F04,37.1
KW-1355,Kimbala-1355,493473.0,780060.77,32632,Kimbala,B02-01,SW,Vertical,Producer,Oil,2023-03-25,2023-06-01,130.5,40.6,2729.4,57.4,0.444,22.5,0.127,9.4,0.553,0.368,0.079,3186.0,3186.0,,2.8,0.0,1880.2,F02,36.1
KW-1356,Kimbala-1356,510499.94,795826.53,32632,Kimbala,B05-04,NE,Deviated,Producer,Oil,2023-05-02,2023-07-07,143.5,49.6,2493.8,65.7,0.355,23.0,0.131,5.6,0.617,0.317,0.065,3080.0,3080.0,350.0,23.3,852.5,1395.2,F04,35.7
KW-1357,Kimbala-1357,521435.44,780400.03,32632,Kimbala,B02-06,SE,Vertical,Producer,Oil,2021-05-08,2021-06-17,160.9,0.0,2638.5,49.3,0.536,20.5,0.12,10.2,0.644,0.321,0.035,3005.9,3005.9,,4.3,0.0,1181.7,F06,34.6
KW-1358,Kimbala-1358,501687.38,782537.95,32632,Kimbala,B02-02,SW,Deviated,Producer,Gas,2022-01-18,2022-02-26,133.6,34.0,2618.1,50.0,0.494,22.2,0.123,20.3,0.689,0.291,0.02,2977.9,2977.9,63.0,37.2,1159.2,5453.9,F03,37.5
KW-1359,Kimbala-1359,515980.73,790424.72,32632,Kimbala,B04-05,NE,Horizontal,Injector,GasInjector,2020-06-24,2020-12-26,169.3,51.0,2545.2,37.9,0.494,18.1,0.126,4.8,0.614,0.284,0.102,4427.9,2991.3,79.0,79.4,1947.3,751.5,F05,33.1
KW-1360,Kimbala-1360,502057.43,774933.21,32632,Kimbala,B01-03,SW,Vertical,Producer,Gas,2021-06-29,2021-11-20,154.1,46.4,2843.4,40.9,0.397,15.7,0.104,6.6,0.641,0.333,0.026,3433.3,3433.3,,1.5,0.0,4150.2,F04,29.2
KW-1361,Kimbala-1361,514417.54,774795.38,32632,Kimbala,B01-05,SE,Vertical,DryHole,Dry,2015-10-03,2015-12-07,141.2,26.8,2882.9,56.4,0.478,23.0,0.125,5.2,0.45,0.518,0.032,3395.0,3395.0,,7.8,0.0,1889.6,F05,34.4
KW-1362,Kimbala-1362,512316.82,790741.63,32632,Kimbala,B04-04,NE,Vertical,DryHole,Dry,2017-09-01,2017-11-30,138.9,24.7,2540.2,51.1,0.467,19.6,0.094,6.0,0.604,0.352,0.044,2983.2,2953.8,,-1.3,0.0,1450.7,F04,28.2
KW-1363,Kimbala-1363,517075.99,792436.16,32632,Kimbala,B04-05,NE,Vertical,Producer,Oil,2019-07-25,2019-10-15,142.6,12.6,2543.3,40.7,0.582,23.2,0.116,12.3,0.469,0.452,0.079,2935.5,2935.5,,3.2,0.0,231.4,F05,35.2
KW-1364,Kimbala-1364,523788.77,785282.36,32632,Kimbala,B03-06,NE,Deviated,DryHole,Dry,2020-02-11,2020-05-03,145.0,28.9,2531.6,60.7,0.482,29.4,0.182,91.7,0.389,0.575,0.036,3082.6,3082.6,349.1,28.4,730.6,2539.3,F06,54.7
KW-1365,Kimbala-1365,518231.02,788646.41,32632,Kimbala,B03-05,NE,Vertical,Producer,Oil,2022-10-03,2022-12-17,148.2,55.7,2537.9,60.5,0.342,18.5,0.135,22.1,0.58,0.427,0.0,3101.1,2991.8,,2.2,0.0,1891.2,F05,39.1
KW-1366,Kimbala-1366,500861.08,783676.01,32632,Kimbala,B03-02,SW,Vertical,Producer,Gas,2022-03-21,2022-07-25,163.8,45.6,2586.5,44.6,0.512,19.9,0.121,43.7,0.695,0.232,0.072,3366.5,3366.5,,1.5,0.0,4621.1,F03,39.0
KW-1367,Kimbala-1367,513821.65,795158.89,32632,Kimbala,B04-05,NE,Vertical,Appraisal,Suspended,2015-03-16,2015-06-27,138.4,4.4,2515.6,51.4,0.43,23.2,0.142,6.3,0.595,0.357,0.048,3240.8,3034.6,,2.1,0.0,1992.6,F04,38.0
KW-1368,Kimbala-1368,508419.61,787698.01,32632,Kimbala,B03-04,NW,Deviated,Producer,Oil,2020-11-22,2021-02-21,156.1,25.0,2522.3,75.4,0.454,32.1,0.136,44.9,0.715,0.31,0.0,3177.9,3177.9,333.5,54.8,488.9,1574.0,F04,44.8
KW-1369,Kimbala-1369,510870.27,773601.91,32632,Kimbala,B01-04,SE,Vertical,Producer,Oil,2021-12-09,2022-03-16,163.2,67.6,2892.4,49.3,0.376,18.9,0.126,8.0,0.727,0.218,0.056,3341.9,3341.9,,-1.2,0.0,1222.4,F05,34.7
KW-1370,Kimbala-1370,512593.33,786534.87,32632,Kimbala,B03-04,NE,Vertical,Producer,Oil+Gas,2022-08-13,2022-10-04,138.0,33.2,2584.7,76.1,0.529,36.9,0.15,45.2,0.549,0.413,0.038,3245.5,3245.5,,0.4,0.0,2758.6,F04,48.6
KW-1371,Kimbala-1371,498881.3,789171.32,32632,Kimbala,B03-02,NW,Vertical,Producer,Gas,2023-06-28,2023-08-30,138.1,34.0,2518.1,55.4,0.515,25.7,0.143,44.1,0.489,0.486,0.025,3036.5,3036.5,,1.6,0.0,2609.9,F03,44.5
KW-1372,Kimbala-1372,509184.97,790625.6,32632,Kimbala,B04-04,NW,Vertical,Producer,Oil,2015-12-22,2016-01-28,133.5,31.4,2490.4,50.0,0.366,15.1,0.138,13.5,0.552,0.359,0.089,2879.9,2879.9,,6.1,0.0,1586.6,F04,37.4
KW-1373,Kimbala-1373,499605.05,779859.08,32632,Kimbala,B02-02,SW,Horizontal,Producer,Oil,2015-06-17,2015-10-14,154.6,46.1,2696.0,86.8,0.577,48.4,0.122,14.3,0.689,0.225,0.086,4453.4,3614.0,9.4,90.0,1871.0,3386.9,F03,42.9
KW-1374,Kimbala-1374,513686.49,796512.71,32632,Kimbala,B05-04,NE,Vertical,Abandoned,Plugged,2024-03-09,2024-05-17,158.3,47.4,2499.8,73.1,0.344,21.4,0.141,10.4,0.594,0.355,0.051,3156.6,3024.3,,-1.6,0.0,1575.7,F04,38.8
KW-1375,Kimbala-1375,521336.09,787629.34,32632,Kimbala,B03-06,NE,Horizontal,Producer,Oil+Gas,2021-09-08,2022-02-23,149.9,54.3,2552.5,45.4,0.367,16.3,0.137,38.8,0.474,0.448,0.078,4519.9,3041.6,106.2,91.5,1936.0,323.4,F06,40.6
KW-1376,Kimbala-1376,518229.95,781469.0,32632,Kimbala,B02-05,SE,Deviated,DryHole,Dry,2020-04-08,2020-06-15,125.1,26.6,2693.1,71.2,0.495,31.3,0.154,40.6,0.442,0.478,0.08,3110.4,3110.4,214.8,34.1,477.4,2170.6,F06,47.6
KW-1377,Kimbala-1377,514751.49,784329.21,32632,Kimbala,B03-05,SE,Vertical,Producer,Oil+Gas,2024-10-18,2024-12-31,130.2,84.6,2597.4,93.4,0.527,40.4,0.178,179.0,0.464,0.429,0.108,3066.8,3066.8,,0.9,0.0,313.0,F05,58.9
KW-1378,Kimbala-1378,497174.16,790976.3,32632,Kimbala,B04-02,NW,Vertical,Producer,Gas,2016-09-23,2016-11-24,159.6,15.8,2536.2,54.7,0.287,13.6,0.121,6.2,0.76,0.185,0.055,3232.1,3050.7,,7.4,0.0,892.5,F03,31.7
KW-1379,Kimbala-1379,511458.36,781294.01,32632,Kimbala,B02-04,SE,Deviated,Abandoned,Plugged,2021-04-10,2021-07-05,147.4,43.3,2653.1,83.4,0.583,48.5,0.192,136.4,0.515,0.469,0.015,3339.8,3327.7,263.9,54.1,388.1,2678.9,F05,62.5
KW-1380,Kimbala-1380,502078.23,772779.32,32632,Kimbala,B01-03,SW,Deviated,Abandoned,Plugged,2022-07-23,2022-08-20,149.7,42.9,2927.3,41.9,0.366,14.6,0.12,16.0,0.647,0.246,0.108,3408.2,3408.2,144.0,54.1,1051.0,3533.4,F04,34.5
KW-1381,Kimbala-1381,519644.84,790986.72,32632,Kimbala,B04-05,NE,Vertical,Appraisal,Suspended,2023-08-29,2023-09-28,142.6,35.5,2544.9,42.7,0.544,20.9,0.144,15.2,0.635,0.312,0.052,2981.4,2981.4,,6.9,0.0,2630.7,F05,40.3
KW-1382,Kimbala-1382,502685.37,790240.49,32632,Kimbala,B04-03,NW,Deviated,Producer,Oil,2017-02-06,2017-06-05,135.1,55.5,2504.4,80.3,0.269,15.2,0.151,82.7,0.5,0.432,0.068,3152.5,3152.5,259.3,21.7,833.1,6407.8,F03,45.2
KW-1383,Kimbala-1383,505202.35,792514.65,32632,Kimbala,B04-03,NW,Vertical,Producer,Oil,2022-11-29,2023-02-19,143.0,43.1,2506.6,53.7,0.438,22.0,0.157,33.1,0.46,0.496,0.043,2961.5,2961.5,,0.9,0.0,5877.5,F04,45.3
KW-1384,Kimbala-1384,507472.31,782808.17,32632,Kimbala,B02-03,SW,Horizontal,Producer,Oil,2024-02-02,2024-03-26,139.3,50.5,2620.7,73.9,0.524,30.7,0.168,58.8,0.574,0.404,0.022,4148.4,3437.8,44.5,87.2,1375.8,1129.3,F04,51.1
KW-1385,Kimbala-1385,494466.08,787669.21,32632,Kimbala,B03-01,NW,Deviated,Producer,Gas,2020-05-01,2020-08-10,150.5,17.8,2562.4,41.1,0.257,9.7,0.13,11.0,0.626,0.358,0.016,2946.2,2946.2,231.1,43.4,914.6,948.7,F01,34.0
KW-1386,Kimbala-1386,509489.01,775743.45,32632,Kimbala,B01-04,SW,Horizontal,DryHole,Dry,2021-03-17,2021-09-01,145.2,9.7,2814.2,70.0,0.3,20.1,0.117,6.7,0.638,0.265,0.097,4672.9,3366.8,171.0,80.4,1829.7,2765.9,F04,32.9
KW-1387,Kimbala-1387,515419.34,799329.33,32632,Kimbala,B05-05,NE,Vertical,Appraisal,Suspended,2024-01-25,2024-03-05,151.4,12.5,2501.9,56.2,0.163,7.1,0.122,3.0,0.495,0.451,0.054,2997.4,2997.4,,3.6,0.0,2677.2,F04,28.5
KW-1388,Kimbala-1388,507377.06,781184.16,32632,Kimbala,B02-03,SW,Vertical,Injector,GasInjector,2020-01-18,2020-03-17,146.4,0.0,2636.3,71.1,0.523,32.2,0.161,62.3,0.653,0.253,0.093,3242.7,3124.5,,2.5,0.0,770.9,F04,50.4
KW-1389,Kimbala-1389,505388.13,774423.47,32632,Kimbala,B01-03,SW,Deviated,Producer,Oil,2020-07-11,2020-10-25,139.6,39.1,2841.0,36.4,0.44,16.6,0.145,14.6,0.594,0.362,0.044,3219.0,3219.0,317.9,33.5,710.9,808.7,F04,39.2
KW-1390,Kimbala-1390,504864.75,789789.76,32632,Kimbala,B04-03,NW,Vertical,Appraisal,Suspended,2022-04-04,2022-08-17,127.3,22.7,2483.0,75.4,0.407,24.3,0.168,69.7,0.607,0.352,0.041,2961.7,2961.7,,-1.1,0.0,5569.2,F04,50.0
KW-1391,Kimbala-1391,506998.79,789466.47,32632,Kimbala,B04-03,NW,Vertical,Producer,Oil,2020-01-22,2020-06-05,146.3,41.9,2537.6,73.7,0.46,29.0,0.142,36.6,0.605,0.314,0.081,3210.0,3210.0,,2.2,0.0,3429.2,F04,44.5
KW-1392,Kimbala-1392,526424.98,789481.48,32632,Kimbala,B04-07,NE,Vertical,Producer,Gas,2020-06-23,2020-09-21,149.6,17.5,2450.5,43.3,0.398,12.9,0.109,39.0,0.59,0.365,0.045,2937.1,2937.1,,4.1,0.0,3523.7,F07,34.7
KW-1393,Kimbala-1393,508377.72,788156.37,32632,Kimbala,B03-04,NW,Vertical,Appraisal,Suspended,2024-09-26,2024-12-31,157.2,40.1,2541.6,69.9,0.421,26.9,0.149,19.4,0.654,0.255,0.091,2972.9,2972.9,,8.7,0.0,1741.2,F04,43.4
KW-1394,Kimbala-1394,512443.25,782502.91,32632,Kimbala,B02-04,SE,Horizontal,Appraisal,Suspended,2021-01-11,2021-03-15,143.9,11.4,2617.1,93.4,0.628,57.2,0.195,161.7,0.505,0.442,0.053,4546.3,3391.6,356.2,82.1,2282.2,2051.5,F05,65.8
