X_UTM_m,Y_UTM_m,Top_Reservoir_TVDSS_m,Gross_Thickness_m,Porosity_frac,Permeability_mD,Distance_to_Fault_m,SweetSpot_Index
513572.1,787974.2,2543.1,40.5,0.144,16.6,2420.5,0.032
513572.1,788324.2,2540.2,50.4,0.132,10.8,2513.7,0.02
513572.1,788674.2,2537.6,48.0,0.111,15.8,2606.9,0.012
513572.1,789024.2,2535.3,49.6,0.127,10.1,2700.2,0.007
513572.1,789374.2,2533.3,56.7,0.095,9.2,2793.4,0.004
513572.1,789724.2,2531.5,44.4,0.135,8.5,2886.6,0.003
513572.1,790074.2,2530.0,38.0,0.132,5.6,2818.3,0.002
513572.1,790424.2,2528.6,45.8,0.12,7.3,2744.7,0.001
513572.1,790774.2,2527.4,48.2,0.12,9.1,2671.0,0.001
513572.1,791124.2,2526.4,48.6,0.115,7.0,2597.4,0.0
513572.1,791474.2,2525.5,43.5,0.119,10.5,2523.8,0.0
513572.1,791824.2,2524.7,42.8,0.118,5.3,2450.1,0.0
513572.1,792174.2,2524.1,46.2,0.113,9.9,2376.5,0.0
513572.1,792524.2,2523.5,35.4,0.111,6.3,2302.9,0.0
513572.1,792874.2,2522.9,51.5,0.11,11.4,2229.2,0.0
513572.1,793224.2,2522.3,45.8,0.115,10.0,2155.6,0.0
513572.1,793574.2,2521.8,49.9,0.115,13.2,2082.0,0.0
513572.1,793924.2,2521.2,40.5,0.119,6.9,2008.4,0.0
513572.1,794274.2,2520.6,45.7,0.127,10.3,1934.7,0.0
513572.1,794624.2,2519.9,48.7,0.114,9.2,1861.1,0.0
513572.1,794974.2,2519.1,44.1,0.112,7.9,1787.5,0.0
513572.1,795324.2,2518.2,52.3,0.13,12.8,1713.8,0.0
513572.1,795674.2,2517.1,30.2,0.121,6.8,1640.2,0.0
513572.1,796024.2,2515.9,39.6,0.115,8.2,1566.6,0.0
513572.1,796374.2,2514.4,44.3,0.126,8.2,1492.9,0.0
513572.1,796724.2,2512.8,43.6,0.125,8.4,1419.3,0.0
513572.1,797074.2,2510.9,44.0,0.119,9.5,1345.7,0.0
513572.1,797424.2,2508.8,47.8,0.102,8.7,1272.0,0.0
513572.1,797774.2,2506.4,47.1,0.112,8.2,1198.4,0.0
513572.1,798124.2,2503.8,42.9,0.126,7.3,1124.8,0.0
513572.1,798474.2,2500.8,42.5,0.136,6.8,1051.1,0.0
513572.1,798824.2,2497.6,35.3,0.107,8.3,977.5,0.0
513922.1,771524.2,2957.7,50.8,0.108,11.0,2266.3,0.0
513922.1,771874.2,2948.8,44.3,0.105,6.3,2174.9,0.0
513922.1,772224.2,2939.6,51.5,0.117,6.3,2083.4,0.0
513922.1,772574.2,2930.1,43.6,0.107,6.2,1991.9,0.0
513922.1,772924.2,2920.4,49.3,0.104,5.7,1900.4,0.0
513922.1,773274.2,2910.4,47.1,0.112,8.8,1809.0,0.0
513922.1,773624.2,2900.2,45.2,0.118,12.2,1717.5,0.0
513922.1,773974.2,2889.8,29.8,0.12,7.3,1626.0,0.0
513922.1,774324.2,2879.2,36.6,0.116,11.2,1534.5,0.0
513922.1,774674.2,2868.4,42.9,0.096,8.3,1443.1,0.0
513922.1,775024.2,2857.5,50.6,0.102,9.5,1351.6,0.0
513922.1,775374.2,2846.5,39.9,0.129,10.1,1260.1,0.0
513922.1,775724.2,2835.3,34.2,0.11,6.7,1168.6,0.0
513922.1,776074.2,2824.1,33.1,0.096,5.8,1077.1,0.0
513922.1,776424.2,2812.8,35.7,0.105,7.0,985.7,0.001
513922.1,776774.2,2801.5,44.7,0.103,7.7,894.2,0.001
513922.1,777124.2,2790.2,41.1,0.108,7.6,802.7,0.002
513922.1,777474.2,2778.9,40.7,0.109,8.4,711.2,0.004
513922.1,777824.2,2767.7,37.9,0.118,9.9,619.8,0.007
513922.1,778174.2,2756.5,39.3,0.12,9.3,526.7,0.012
513922.1,778524.2,2745.4,40.1,0.123,10.2,433.5,0.02
513922.1,778874.2,2734.5,35.9,0.104,21.6,340.3,0.031
513922.1,779224.2,2723.7,38.4,0.118,21.3,247.1,0.049
513922.1,779574.2,2713.0,37.6,0.12,26.8,153.9,0.073
513922.1,779924.2,2702.5,44.8,0.114,27.9,60.7,0.106
513922.1,780274.2,2692.2,47.5,0.128,33.8,32.5,0.149
513922.1,780624.2,2682.2,56.4,0.139,40.1,125.8,0.202
513922.1,780974.2,2672.4,56.2,0.129,48.0,219.0,0.263
513922.1,781324.2,2662.8,54.8,0.163,55.8,312.2,0.332
513922.1,781674.2,2653.5,64.5,0.164,116.5,405.4,0.405
513922.1,782024.2,2644.5,64.8,0.152,80.3,498.6,0.477
513922.1,782374.2,2635.9,71.2,0.176,106.1,591.8,0.542
513922.1,782724.2,2627.5,68.9,0.171,193.7,685.0,0.595
513922.1,783074.2,2619.4,79.0,0.192,140.0,778.2,0.631
513922.1,783424.2,2611.7,71.1,0.195,202.3,871.4,0.647
513922.1,783774.2,2604.4,75.7,0.202,203.8,964.6,0.64
513922.1,784124.2,2597.4,77.8,0.182,147.0,1057.9,0.612
513922.1,784474.2,2590.7,76.9,0.179,123.3,1151.1,0.565
513922.1,784824.2,2584.5,73.0,0.188,117.9,1244.3,0.503
513922.1,785174.2,2578.5,61.5,0.168,65.0,1337.5,0.434
513922.1,785524.2,2573.0,67.9,0.156,80.8,1430.7,0.361
513922.1,785874.2,2567.8,60.8,0.158,135.9,1523.9,0.29
513922.1,786224.2,2562.9,58.0,0.142,38.5,1617.1,0.225
513922.1,786574.2,2558.4,51.3,0.126,45.4,1710.3,0.169
513922.1,786924.2,2554.3,56.3,0.132,22.8,1803.5,0.122
513922.1,787274.2,2550.5,37.9,0.133,16.5,1896.7,0.086
513922.1,787624.2,2547.0,52.6,0.114,16.1,1990.0,0.058
513922.1,787974.2,2543.8,46.1,0.121,15.9,2083.2,0.038
513922.1,788324.2,2541.0,54.4,0.129,12.2,2176.4,0.024
513922.1,788674.2,2538.4,49.5,0.116,12.7,2269.6,0.015
513922.1,789024.2,2536.1,49.3,0.118,8.9,2362.8,0.009
513922.1,789374.2,2534.1,51.7,0.127,8.9,2456.0,0.005
513922.1,789724.2,2532.3,51.2,0.114,9.5,2549.2,0.003
513922.1,790074.2,2530.7,47.4,0.109,5.3,2642.4,0.002
513922.1,790424.2,2529.4,54.0,0.12,12.5,2735.6,0.001
513922.1,790774.2,2528.2,45.8,0.137,9.1,2828.8,0.001
513922.1,791124.2,2527.2,48.1,0.137,5.5,2922.1,0.0
513922.1,791474.2,2526.3,44.4,0.12,8.1,2865.9,0.0
513922.1,791824.2,2525.5,46.6,0.123,5.3,2792.3,0.0
513922.1,792174.2,2524.8,42.4,0.131,6.4,2718.7,0.0
513922.1,792524.2,2524.2,47.5,0.111,5.9,2645.0,0.0
513922.1,792874.2,2523.7,59.4,0.124,8.2,2571.4,0.0
513922.1,793224.2,2523.1,48.1,0.128,7.1,2497.8,0.0
513922.1,793574.2,2522.6,38.8,0.124,8.1,2424.1,0.0
513922.1,793924.2,2522.0,44.4,0.116,7.3,2350.5,0.0
513922.1,794274.2,2521.4,47.2,0.116,5.4,2276.9,0.0
513922.1,794624.2,2520.7,45.5,0.114,7.9,2203.3,0.0
513922.1,794974.2,2519.9,51.0,0.119,6.3,2129.6,0.0
513922.1,795324.2,2518.9,48.3,0.113,4.9,2056.0,0.0
513922.1,795674.2,2517.9,48.0,0.118,9.9,1982.4,0.0
513922.1,796024.2,2516.6,42.1,0.114,7.4,1908.7,0.0
513922.1,796374.2,2515.2,45.2,0.106,4.8,1835.1,0.0
513922.1,796724.2,2513.6,51.6,0.12,7.0,1761.5,0.0
513922.1,797074.2,2511.7,54.6,0.129,9.0,1687.8,0.0
513922.1,797424.2,2509.6,48.9,0.134,8.6,1614.2,0.0
513922.1,797774.2,2507.2,37.8,0.137,11.8,1540.6,0.0
513922.1,798124.2,2504.5,44.2,0.118,10.8,1466.9,0.0
513922.1,798474.2,2501.6,51.7,0.121,7.2,1393.3,0.0
513922.1,798824.2,2498.3,44.4,0.114,6.2,1319.7,0.0
513922.1,799174.2,2494.7,48.4,0.123,8.1,1246.0,0.0
514272.1,771524.2,2958.4,46.1,0.122,7.1,2511.8,0.0
514272.1,771874.2,2949.5,50.5,0.099,4.7,2512.7,0.0
514272.1,772224.2,2940.3,37.5,0.144,4.4,2421.2,0.0
514272.1,772574.2,2930.8,51.3,0.114,5.1,2329.8,0.0
514272.1,772924.2,2921.1,47.3,0.105,4.4,2238.3,0.0
514272.1,773274.2,2911.1,37.5,0.117,9.1,2146.8,0.0
514272.1,773624.2,2900.9,51.0,0.118,5.4,2055.3,0.0
514272.1,773974.2,2890.5,51.0,0.107,7.3,1963.8,0.0
514272.1,774324.2,2879.9,36.0,0.119,4.8,1872.4,0.0
514272.1,774674.2,2869.1,44.1,0.1,4.8,1780.9,0.0
514272.1,775024.2,2858.2,34.2,0.089,5.3,1689.4,0.0
514272.1,775374.2,2847.2,52.2,0.132,6.2,1597.9,0.0
514272.1,775724.2,2836.0,52.1,0.119,6.8,1506.5,0.0
514272.1,776074.2,2824.8,54.7,0.1,5.3,1415.0,0.0
514272.1,776424.2,2813.5,40.0,0.109,6.9,1323.5,0.0
514272.1,776774.2,2802.2,49.1,0.116,5.8,1232.0,0.001
514272.1,777124.2,2790.9,57.2,0.094,10.1,1140.6,0.002
514272.1,777474.2,2779.6,46.9,0.122,8.1,1049.1,0.003
514272.1,777824.2,2768.4,46.6,0.118,12.2,957.3,0.006
514272.1,778174.2,2757.2,54.5,0.114,7.8,864.1,0.01
514272.1,778524.2,2746.1,44.7,0.1,4.8,770.9,0.016
514272.1,778874.2,2735.2,41.4,0.117,12.4,677.7,0.027
514272.1,779224.2,2724.3,45.4,0.111,14.4,584.4,0.042
514272.1,779574.2,2713.7,43.4,0.119,21.3,491.2,0.064
514272.1,779924.2,2703.2,45.3,0.12,19.5,398.0,0.094
514272.1,780274.2,2692.9,47.1,0.131,36.4,304.8,0.133
514272.1,780624.2,2682.9,45.8,0.137,18.3,211.6,0.182
514272.1,780974.2,2673.1,46.3,0.132,62.6,118.4,0.241
514272.1,781324.2,2663.5,57.5,0.131,105.6,25.2,0.308
514272.1,781674.2,2654.2,61.4,0.163,103.4,68.0,0.38
514272.1,782024.2,2645.2,69.0,0.165,60.3,161.2,0.453
514272.1,782374.2,2636.5,64.4,0.183,108.6,254.4,0.522
514272.1,782724.2,2628.2,67.7,0.167,138.1,347.7,0.58
514272.1,783074.2,2620.1,85.1,0.186,164.5,440.9,0.623
514272.1,783424.2,2612.4,79.8,0.203,121.2,534.1,0.646
514272.1,783774.2,2605.1,83.6,0.195,154.8,627.3,0.647
514272.1,784124.2,2598.1,76.3,0.199,136.8,720.5,0.627
514272.1,784474.2,2591.4,79.0,0.188,106.2,813.7,0.586
514272.1,784824.2,2585.1,75.5,0.165,88.3,906.9,0.529
514272.1,785174.2,2579.2,61.6,0.182,128.3,1000.1,0.461
514272.1,785524.2,2573.7,72.9,0.177,144.7,1093.3,0.388
514272.1,785874.2,2568.5,59.7,0.162,87.8,1186.5,0.316
514272.1,786224.2,2563.6,52.5,0.136,46.0,1279.8,0.248
514272.1,786574.2,2559.1,53.9,0.161,57.5,1373.0,0.188
514272.1,786924.2,2555.0,44.8,0.142,36.0,1466.2,0.138
514272.1,787274.2,2551.2,44.0,0.133,37.6,1559.4,0.098
514272.1,787624.2,2547.7,51.7,0.104,14.3,1652.6,0.067
514272.1,787974.2,2544.5,56.4,0.119,26.5,1745.8,0.044
514272.1,788324.2,2541.7,62.0,0.132,13.6,1839.0,0.028
514272.1,788674.2,2539.1,38.3,0.115,8.7,1932.2,0.018
514272.1,789024.2,2536.8,51.2,0.13,7.7,2025.4,0.011
514272.1,789374.2,2534.8,46.8,0.119,11.6,2118.6,0.006
514272.1,789724.2,2533.0,37.3,0.109,8.2,2211.9,0.003
514272.1,790074.2,2531.4,49.2,0.12,5.1,2305.1,0.002
514272.1,790424.2,2530.0,40.3,0.089,6.6,2398.3,0.001
514272.1,790774.2,2528.9,46.3,0.106,7.3,2491.5,0.001
514272.1,791124.2,2527.8,52.9,0.129,8.2,2584.7,0.0
514272.1,791474.2,2527.0,53.2,0.113,7.1,2677.9,0.0
514272.1,791824.2,2526.2,40.3,0.13,7.0,2771.1,0.0
514272.1,792174.2,2525.5,46.9,0.133,6.3,2864.3,0.0
514272.1,792524.2,2524.9,35.2,0.119,10.7,2957.5,0.0
514272.1,792874.2,2524.3,38.9,0.119,8.6,2913.6,0.0
514272.1,793224.2,2523.8,47.7,0.12,6.0,2839.9,0.0
514272.1,793574.2,2523.3,37.4,0.142,5.9,2766.3,0.0
514272.1,793924.2,2522.7,52.1,0.123,5.0,2692.7,0.0
514272.1,794274.2,2522.1,46.2,0.124,7.4,2619.1,0.0
514272.1,794624.2,2521.4,51.6,0.12,9.4,2545.4,0.0
514272.1,794974.2,2520.6,42.4,0.126,4.7,2471.8,0.0
514272.1,795324.2,2519.6,52.1,0.122,7.9,2398.2,0.0
514272.1,795674.2,2518.6,42.1,0.107,4.4,2324.5,0.0
514272.1,796024.2,2517.3,49.5,0.123,4.8,2250.9,0.0
514272.1,796374.2,2515.9,50.2,0.124,7.6,2177.3,0.0
514272.1,796724.2,2514.3,60.5,0.109,10.0,2103.6,0.0
514272.1,797074.2,2512.4,36.9,0.112,10.4,2030.0,0.0
514272.1,797424.2,2510.3,51.2,0.126,7.0,1956.4,0.0
514272.1,797774.2,2507.9,49.4,0.1,5.9,1882.7,0.0
514272.1,798124.2,2505.2,49.5,0.118,7.0,1809.1,0.0
514272.1,798474.2,2502.3,33.6,0.126,7.6,1735.5,0.0
514272.1,798824.2,2499.0,44.0,0.123,9.9,1661.8,0.0
514272.1,799174.2,2495.4,40.7,0.141,9.5,1588.2,0.0
514622.1,771524.2,2959.0,44.4,0.113,9.7,2186.9,0.0
514622.1,771874.2,2950.1,50.5,0.111,6.9,2317.0,0.0
514622.1,772224.2,2940.9,43.2,0.113,5.6,2447.0,0.0
514622.1,772574.2,2931.4,44.5,0.128,8.1,2577.1,0.0
514622.1,772924.2,2921.7,45.0,0.121,7.6,2576.1,0.0
514622.1,773274.2,2911.7,46.2,0.132,7.7,2484.6,0.0
514622.1,773624.2,2901.5,50.2,0.112,4.3,2393.2,0.0
514622.1,773974.2,2891.1,58.6,0.125,6.7,2301.7,0.0
514622.1,774324.2,2880.5,45.4,0.105,9.5,2210.2,0.0
514622.1,774674.2,2869.7,50.5,0.115,7.7,2118.7,0.0
514622.1,775024.2,2858.8,38.0,0.115,7.3,2027.2,0.0
514622.1,775374.2,2847.8,46.0,0.1,6.8,1935.8,0.0
514622.1,775724.2,2836.6,45.1,0.113,7.0,1844.3,0.0
514622.1,776074.2,2825.4,49.3,0.129,4.7,1752.8,0.0
514622.1,776424.2,2814.1,53.3,0.127,9.0,1661.3,0.0
514622.1,776774.2,2802.8,52.9,0.115,8.9,1569.9,0.001
514622.1,777124.2,2791.5,50.7,0.096,7.2,1478.4,0.001
514622.1,777474.2,2780.2,53.2,0.119,5.9,1386.9,0.002
514622.1,777824.2,2769.0,41.7,0.114,7.2,1294.6,0.005
514622.1,778174.2,2757.8,35.8,0.098,7.4,1201.4,0.008
514622.1,778524.2,2746.7,47.4,0.131,7.7,1108.2,0.014
514622.1,778874.2,2735.8,44.7,0.116,12.3,1015.0,0.022
514622.1,779224.2,2725.0,48.5,0.103,15.8,921.8,0.036
514622.1,779574.2,2714.3,53.1,0.107,16.6,828.6,0.055
514622.1,779924.2,2703.8,37.5,0.112,19.1,735.4,0.082
514622.1,780274.2,2693.5,54.9,0.13,22.6,642.2,0.118
514622.1,780624.2,2683.5,48.5,0.154,40.3,549.0,0.163
514622.1,780974.2,2673.7,49.8,0.13,71.9,455.8,0.219
514622.1,781324.2,2664.1,69.4,0.148,74.7,362.5,0.283
514622.1,781674.2,2654.8,57.6,0.158,80.6,269.3,0.354
514622.1,782024.2,2645.8,57.7,0.16,59.0,176.1,0.427
514622.1,782374.2,2637.2,59.7,0.185,94.4,82.9,0.498
514622.1,782724.2,2628.8,67.6,0.178,111.1,10.3,0.561
514622.1,783074.2,2620.7,70.7,0.167,122.7,103.5,0.61
514622.1,783424.2,2613.0,70.6,0.203,163.0,196.7,0.641
514622.1,783774.2,2605.7,74.5,0.185,140.6,289.9,0.65
514622.1,784124.2,2598.7,64.3,0.185,164.6,383.1,0.637
514622.1,784474.2,2592.0,78.5,0.178,125.7,476.3,0.603
514622.1,784824.2,2585.8,61.5,0.184,217.7,569.6,0.551
514622.1,785174.2,2579.8,68.4,0.141,62.9,662.8,0.486
514622.1,785524.2,2574.3,72.3,0.171,82.6,756.0,0.415
514622.1,785874.2,2569.1,69.4,0.153,114.2,849.2,0.342
514622.1,786224.2,2564.2,61.2,0.152,61.4,942.4,0.272
514622.1,786574.2,2559.7,63.2,0.125,57.7,1035.6,0.209
514622.1,786924.2,2555.6,50.1,0.148,39.8,1128.8,0.155
514622.1,787274.2,2551.8,53.7,0.137,24.4,1222.0,0.111
514622.1,787624.2,2548.3,49.0,0.14,22.6,1315.2,0.077
514622.1,787974.2,2545.1,56.8,0.129,18.9,1408.4,0.051
514622.1,788324.2,2542.3,34.8,0.132,13.0,1501.7,0.033
514622.1,788674.2,2539.7,43.2,0.118,8.1,1594.9,0.021
514622.1,789024.2,2537.4,48.8,0.117,8.8,1688.1,0.013
514622.1,789374.2,2535.4,43.0,0.125,10.2,1781.3,0.007
514622.1,789724.2,2533.6,46.5,0.119,10.4,1874.5,0.004
514622.1,790074.2,2532.0,48.5,0.118,5.8,1967.7,0.002
514622.1,790424.2,2530.7,41.7,0.132,6.0,2060.9,0.001
514622.1,790774.2,2529.5,51.4,0.118,4.0,2154.1,0.001
514622.1,791124.2,2528.5,31.1,0.128,6.8,2247.3,0.0
514622.1,791474.2,2527.6,42.3,0.134,10.5,2340.5,0.0
514622.1,791824.2,2526.8,56.4,0.112,10.4,2433.8,0.0
514622.1,792174.2,2526.1,42.6,0.122,8.3,2527.0,0.0
514622.1,792524.2,2525.5,38.3,0.098,10.8,2620.2,0.0
514622.1,792874.2,2525.0,54.1,0.132,12.4,2713.4,0.0
514622.1,793224.2,2524.4,44.3,0.113,5.2,2806.6,0.0
514622.1,793574.2,2523.9,37.1,0.127,6.9,2899.8,0.0
514622.1,793924.2,2523.3,44.5,0.118,6.5,2993.0,0.0
514622.1,794274.2,2522.7,51.3,0.122,8.0,2961.2,0.0
514622.1,794624.2,2522.0,50.4,0.126,6.3,2887.6,0.0
514622.1,794974.2,2521.2,45.5,0.12,10.5,2814.0,0.0
514622.1,795324.2,2520.2,56.1,0.131,5.2,2740.3,0.0
514622.1,795674.2,2519.2,48.7,0.122,10.4,2666.7,0.0
514622.1,796024.2,2517.9,44.9,0.099,7.7,2593.1,0.0
514622.1,796374.2,2516.5,53.0,0.119,9.6,2519.4,0.0
514622.1,796724.2,2514.9,38.7,0.12,11.9,2445.8,0.0
514622.1,797074.2,2513.0,48.9,0.12,6.1,2372.2,0.0
514622.1,797424.2,2510.9,44.4,0.132,9.9,2298.5,0.0
514622.1,797774.2,2508.5,38.2,0.118,5.5,2224.9,0.0
514622.1,798124.2,2505.8,45.7,0.107,7.4,2151.3,0.0
514622.1,798474.2,2502.9,39.3,0.12,7.0,2077.6,0.0
514622.1,798824.2,2499.6,46.1,0.122,5.4,2004.0,0.0
514622.1,799174.2,2496.0,39.5,0.116,6.2,1930.4,0.0
514972.1,771524.2,2959.5,46.2,0.115,4.7,1862.0,0.0
514972.1,771874.2,2950.6,57.5,0.117,9.7,1992.0,0.0
514972.1,772224.2,2941.4,52.4,0.105,6.6,2122.1,0.0
514972.1,772574.2,2932.0,50.3,0.099,4.8,2252.2,0.0
514972.1,772924.2,2922.2,51.8,0.104,3.8,2382.2,0.0
514972.1,773274.2,2912.3,52.8,0.11,7.9,2512.3,0.0
514972.1,773624.2,2902.0,51.6,0.11,6.5,2642.4,0.0
514972.1,773974.2,2891.6,36.2,0.103,6.1,2639.5,0.0
514972.1,774324.2,2881.0,46.6,0.115,9.2,2548.0,0.0
514972.1,774674.2,2870.2,55.3,0.093,8.9,2456.6,0.0
514972.1,775024.2,2859.3,46.0,0.118,9.7,2365.1,0.0
514972.1,775374.2,2848.3,52.8,0.094,12.8,2273.6,0.0
514972.1,775724.2,2837.1,45.1,0.1,7.0,2182.1,0.0
514972.1,776074.2,2825.9,45.2,0.096,4.8,2090.7,0.0
514972.1,776424.2,2814.6,49.8,0.115,5.5,1999.2,0.0
514972.1,776774.2,2803.3,38.0,0.119,8.4,1907.7,0.001
514972.1,777124.2,2792.0,39.3,0.108,8.0,1816.2,0.001
514972.1,777474.2,2780.8,37.7,0.126,8.9,1724.7,0.002
514972.1,777824.2,2769.5,58.7,0.108,10.6,1632.0,0.004
514972.1,778174.2,2758.3,51.4,0.129,18.2,1538.8,0.007
514972.1,778524.2,2747.3,51.5,0.104,7.8,1445.6,0.011
514972.1,778874.2,2736.3,44.2,0.12,11.4,1352.4,0.019
514972.1,779224.2,2725.5,45.3,0.118,12.4,1259.2,0.03
514972.1,779574.2,2714.8,48.7,0.117,21.9,1166.0,0.047
514972.1,779924.2,2704.3,53.8,0.133,22.5,1072.7,0.071
514972.1,780274.2,2694.1,50.6,0.123,23.0,979.5,0.104
514972.1,780624.2,2684.0,48.5,0.138,33.0,886.3,0.145
514972.1,780974.2,2674.2,56.7,0.147,53.0,793.1,0.197
514972.1,781324.2,2664.6,59.6,0.124,51.2,699.9,0.258
514972.1,781674.2,2655.3,66.6,0.159,59.7,606.7,0.327
514972.1,782024.2,2646.4,51.9,0.169,77.3,513.5,0.4
514972.1,782374.2,2637.7,63.4,0.146,97.0,420.3,0.472
514972.1,782724.2,2629.3,66.0,0.173,121.7,327.1,0.538
514972.1,783074.2,2621.3,70.1,0.184,125.0,233.9,0.592
514972.1,783424.2,2613.6,69.2,0.185,130.3,140.6,0.63
514972.1,783774.2,2606.2,75.1,0.183,160.4,47.4,0.647
514972.1,784124.2,2599.2,87.5,0.183,119.7,45.8,0.642
514972.1,784474.2,2592.6,82.9,0.189,135.4,139.0,0.615
514972.1,784824.2,2586.3,68.1,0.173,113.0,232.2,0.57
514972.1,785174.2,2580.3,61.7,0.159,72.9,325.4,0.509
514972.1,785524.2,2574.8,69.5,0.165,126.0,418.6,0.44
514972.1,785874.2,2569.6,65.0,0.151,114.8,511.8,0.367
514972.1,786224.2,2564.7,57.0,0.156,104.9,605.0,0.295
514972.1,786574.2,2560.3,56.6,0.129,36.5,698.2,0.23
514972.1,786924.2,2556.1,49.7,0.142,38.1,791.5,0.173
514972.1,787274.2,2552.3,44.8,0.128,30.3,884.7,0.125
514972.1,787624.2,2548.8,52.6,0.107,25.0,977.9,0.088
514972.1,787974.2,2545.7,61.4,0.137,25.0,1071.1,0.059
514972.1,788324.2,2542.8,47.3,0.095,10.2,1164.3,0.039
514972.1,788674.2,2540.2,52.6,0.12,12.0,1257.5,0.025
514972.1,789024.2,2537.9,48.3,0.126,11.3,1350.7,0.015
514972.1,789374.2,2535.9,43.6,0.133,9.8,1443.9,0.009
514972.1,789724.2,2534.1,38.4,0.126,8.3,1537.1,0.005
514972.1,790074.2,2532.5,46.7,0.138,9.4,1630.3,0.003
514972.1,790424.2,2531.2,42.8,0.119,8.3,1723.6,0.002
514972.1,790774.2,2530.0,45.0,0.105,6.2,1816.8,0.001
514972.1,791124.2,2529.0,45.6,0.122,7.7,1910.0,0.0
514972.1,791474.2,2528.1,44.6,0.12,5.4,2003.2,0.0
514972.1,791824.2,2527.3,51.3,0.125,8.6,2096.4,0.0
514972.1,792174.2,2526.6,57.4,0.122,7.2,2189.6,0.0
514972.1,792524.2,2526.0,51.3,0.128,7.5,2282.8,0.0
514972.1,792874.2,2525.5,45.7,0.125,9.1,2376.0,0.0
514972.1,793224.2,2524.9,37.3,0.119,10.5,2469.2,0.0
514972.1,793574.2,2524.4,50.1,0.119,9.7,2562.4,0.0
514972.1,793924.2,2523.8,44.5,0.127,6.1,2655.7,0.0
514972.1,794274.2,2523.2,48.5,0.116,6.1,2748.9,0.0
514972.1,794624.2,2522.5,42.3,0.114,9.2,2842.1,0.0
514972.1,794974.2,2521.7,42.8,0.136,7.0,2935.3,0.0
514972.1,795324.2,2520.8,50.2,0.121,8.5,3028.5,0.0
514972.1,795674.2,2519.7,54.0,0.129,9.3,3008.9,0.0
514972.1,796024.2,2518.5,45.9,0.124,6.7,2935.2,0.0
514972.1,796374.2,2517.0,53.5,0.131,9.5,2861.6,0.0
514972.1,796724.2,2515.4,47.4,0.136,4.8,2788.0,0.0
514972.1,797074.2,2513.5,45.3,0.122,5.7,2714.3,0.0
514972.1,797424.2,2511.4,49.3,0.124,6.5,2640.7,0.0
514972.1,797774.2,2509.0,50.8,0.11,4.9,2567.1,0.0
514972.1,798124.2,2506.4,54.8,0.103,7.2,2493.4,0.0
514972.1,798474.2,2503.4,48.6,0.125,10.6,2419.8,0.0
514972.1,798824.2,2500.1,48.5,0.121,4.5,2346.2,0.0
514972.1,799174.2,2496.6,48.2,0.113,6.7,2272.5,0.0
515322.1,771524.2,2959.9,42.0,0.108,10.5,1537.0,0.0
515322.1,771874.2,2951.0,50.1,0.107,8.5,1667.1,0.0
515322.1,772224.2,2941.9,43.5,0.11,7.5,1797.2,0.0
515322.1,772574.2,2932.4,55.7,0.125,7.0,1927.2,0.0
515322.1,772924.2,2922.7,35.6,0.111,6.4,2057.3,0.0
515322.1,773274.2,2912.7,63.7,0.126,9.3,2187.4,0.0
515322.1,773624.2,2902.5,46.4,0.12,6.1,2317.4,0.0
515322.1,773974.2,2892.1,49.5,0.108,7.1,2447.5,0.0
515322.1,774324.2,2881.4,39.2,0.123,6.8,2577.6,0.0
515322.1,774674.2,2870.7,37.5,0.111,5.5,2707.7,0.0
515322.1,775024.2,2859.8,43.0,0.127,4.7,2702.9,0.0
515322.1,775374.2,2848.7,45.0,0.095,6.1,2611.4,0.0
515322.1,775724.2,2837.6,45.9,0.115,7.2,2520.0,0.0
515322.1,776074.2,2826.3,39.4,0.113,7.6,2428.5,0.0
515322.1,776424.2,2815.1,65.4,0.121,8.4,2337.0,0.0
515322.1,776774.2,2803.8,39.4,0.116,6.9,2245.5,0.0
515322.1,777124.2,2792.5,34.6,0.092,8.8,2154.1,0.001
515322.1,777474.2,2781.2,46.6,0.108,9.5,2062.6,0.002
515322.1,777824.2,2769.9,55.2,0.127,6.5,1969.4,0.003
515322.1,778174.2,2758.8,42.6,0.115,5.4,1876.2,0.005
515322.1,778524.2,2747.7,50.3,0.118,9.8,1782.9,0.009
515322.1,778874.2,2736.7,48.6,0.114,12.6,1689.7,0.016
515322.1,779224.2,2725.9,28.5,0.117,8.9,1596.5,0.025
515322.1,779574.2,2715.2,49.2,0.116,13.7,1503.3,0.04
515322.1,779924.2,2704.8,49.5,0.123,13.8,1410.1,0.061
515322.1,780274.2,2694.5,52.5,0.134,24.5,1316.9,0.09
515322.1,780624.2,2684.4,51.2,0.128,30.3,1223.7,0.128
515322.1,780974.2,2674.6,51.4,0.14,65.3,1130.5,0.176
515322.1,781324.2,2665.1,57.1,0.147,55.9,1037.3,0.234
515322.1,781674.2,2655.8,56.5,0.145,50.2,944.1,0.3
515322.1,782024.2,2646.8,59.6,0.137,67.9,850.8,0.371
515322.1,782374.2,2638.1,66.0,0.157,115.3,757.6,0.444
515322.1,782724.2,2629.7,73.4,0.171,80.1,664.4,0.512
515322.1,783074.2,2621.7,83.0,0.177,76.2,571.2,0.571
515322.1,783424.2,2614.0,76.0,0.171,192.6,478.0,0.615
515322.1,783774.2,2606.6,69.7,0.2,123.1,384.8,0.64
515322.1,784124.2,2599.6,87.5,0.188,126.1,291.6,0.643
