Well_ID,Well_Name,Zone_Order,Formation,Lithology_Class,Top_TVDSS_m,Base_TVDSS_m,Gross_Thickness_m,Net_to_Gross_frac,Porosity_frac,Permeability_mD,Water_Saturation_frac,Vshale_frac
KW-1098,Kimbala-1098,7,Shale_D,Shale,3098.7,3161.8,63.1,0.027,0.071,0.5,0.95,0.799
KW-1098,Kimbala-1098,8,Sand_D,ReservoirSand,3161.8,3226.1,64.3,0.278,0.109,5.3,0.598,0.227
KW-1099,Kimbala-1099,1,Shale_A,Shale,2412.7,2438.4,25.7,0.032,0.042,0.4,0.912,0.777
KW-1099,Kimbala-1099,2,Sand_A,ReservoirSand,2438.4,2458.8,20.4,0.487,0.155,67.7,0.757,0.335
KW-1099,Kimbala-1099,3,Shale_B,Shale,2458.8,2490.0,31.2,0.107,0.061,0.3,0.844,0.619
KW-1099,Kimbala-1099,4,Sand_B,ReservoirSand,2490.0,2521.3,31.3,0.499,0.136,27.2,0.599,0.278
KW-1099,Kimbala-1099,5,Shale_C,Shale,2521.3,2555.2,33.8,0.058,0.064,0.6,0.959,0.766
KW-1099,Kimbala-1099,6,Sand_C,ReservoirSand,2555.2,2601.2,46.0,0.47,0.135,26.7,0.678,0.2
KW-1099,Kimbala-1099,7,Shale_D,Shale,2601.2,2647.6,46.5,0.16,0.087,0.9,0.942,0.594
KW-1099,Kimbala-1099,8,Sand_D,ReservoirSand,2647.6,2700.0,52.3,0.427,0.147,85.3,0.75,0.148
KW-1100,Kimbala-1100,1,Shale_A,Shale,2409.8,2441.8,32.0,0.122,0.07,0.2,0.908,0.72
KW-1100,Kimbala-1100,2,Sand_A,ReservoirSand,2441.8,2471.2,29.5,0.316,0.13,9.6,0.438,0.246
KW-1100,Kimbala-1100,3,Shale_B,Shale,2471.2,2521.5,50.3,0.093,0.071,0.3,0.939,0.651
KW-1100,Kimbala-1100,4,Sand_B,ReservoirSand,2521.5,2572.2,50.6,0.497,0.147,7.5,0.504,0.109
KW-1100,Kimbala-1100,5,Shale_C,Shale,2572.2,2629.8,57.7,0.141,0.051,0.6,0.899,0.813
KW-1100,Kimbala-1100,6,Sand_C,ReservoirSand,2629.8,2706.8,77.0,0.468,0.124,4.8,0.619,0.252
KW-1100,Kimbala-1100,7,Shale_D,Shale,2706.8,2780.9,74.0,0.093,0.039,0.6,0.915,0.71
KW-1100,Kimbala-1100,8,Sand_D,ReservoirSand,2780.9,2859.5,78.6,0.507,0.125,10.6,0.467,0.093
KW-1101,Kimbala-1101,1,Shale_A,Shale,2422.4,2449.6,27.2,0.092,0.075,0.3,0.936,0.798
KW-1101,Kimbala-1101,2,Sand_A,ReservoirSand,2449.6,2472.8,23.3,0.318,0.167,18.7,0.444,0.21
KW-1101,Kimbala-1101,3,Shale_B,Shale,2472.8,2508.0,35.1,0.091,0.056,0.8,0.976,0.889
KW-1101,Kimbala-1101,4,Sand_B,ReservoirSand,2508.0,2550.7,42.7,0.307,0.176,8.2,0.339,0.059
KW-1101,Kimbala-1101,5,Shale_C,Shale,2550.7,2592.6,42.0,0.158,0.084,0.8,0.901,0.64
KW-1101,Kimbala-1101,6,Sand_C,ReservoirSand,2592.6,2645.9,53.2,0.314,0.194,24.8,0.3,0.22
KW-1101,Kimbala-1101,7,Shale_D,Shale,2645.9,2703.0,57.1,0.114,0.066,0.8,0.965,0.613
KW-1101,Kimbala-1101,8,Sand_D,ReservoirSand,2703.0,2761.1,58.1,0.367,0.161,7.7,0.492,0.259
KW-1102,Kimbala-1102,1,Shale_A,Shale,2598.5,2633.4,34.9,0.06,0.057,2.9,0.919,0.867
KW-1102,Kimbala-1102,2,Sand_A,ReservoirSand,2633.4,2670.2,36.9,0.512,0.137,90.2,0.524,0.266
KW-1102,Kimbala-1102,3,Shale_B,Shale,2670.2,2721.8,51.6,0.078,0.08,0.3,0.928,0.816
KW-1102,Kimbala-1102,4,Sand_B,ReservoirSand,2721.8,2784.3,62.4,0.521,0.14,86.4,0.617,0.123
KW-1102,Kimbala-1102,5,Shale_C,Shale,2784.3,2841.1,56.9,0.034,0.059,1.3,0.944,0.7
KW-1102,Kimbala-1102,6,Sand_C,ReservoirSand,2841.1,2913.5,72.4,0.506,0.12,122.0,0.573,0.467
KW-1102,Kimbala-1102,7,Shale_D,Shale,2913.5,2981.1,67.6,0.112,0.06,0.6,0.886,0.658
KW-1102,Kimbala-1102,8,Sand_D,ReservoirSand,2981.1,3071.1,90.0,0.629,0.142,163.8,0.542,0.172
KW-1103,Kimbala-1103,1,Shale_A,Shale,2681.9,2734.9,53.0,0.055,0.067,1.0,0.89,0.727
KW-1103,Kimbala-1103,2,Sand_A,ReservoirSand,2734.9,2777.0,42.1,0.44,0.127,20.8,0.515,0.252
KW-1103,Kimbala-1103,3,Shale_B,Shale,2777.0,2831.3,54.4,0.087,0.053,0.4,0.922,0.716
KW-1103,Kimbala-1103,4,Sand_B,ReservoirSand,2831.3,2896.8,65.5,0.415,0.134,9.2,0.616,0.362
KW-1103,Kimbala-1103,5,Shale_C,Shale,2896.8,2968.9,72.1,0.076,0.052,0.6,0.955,0.651
KW-1103,Kimbala-1103,6,Sand_C,ReservoirSand,2968.9,3051.5,82.6,0.377,0.142,16.4,0.565,0.233
KW-1103,Kimbala-1103,7,Shale_D,Shale,3051.5,3142.6,91.1,0.087,0.05,0.5,0.949,0.792
KW-1103,Kimbala-1103,8,Sand_D,ReservoirSand,3142.6,3250.2,107.6,0.259,0.128,52.5,0.732,0.216
KW-1104,Kimbala-1104,1,Shale_A,Shale,2439.1,2470.0,30.9,0.03,0.072,0.9,0.938,0.657
KW-1104,Kimbala-1104,2,Sand_A,ReservoirSand,2470.0,2500.6,30.6,0.447,0.156,13.4,0.645,0.322
KW-1104,Kimbala-1104,3,Shale_B,Shale,2500.6,2543.0,42.5,0.056,0.067,0.8,0.903,0.645
KW-1104,Kimbala-1104,4,Sand_B,ReservoirSand,2543.0,2590.6,47.6,0.331,0.131,10.1,0.44,0.142
KW-1104,Kimbala-1104,5,Shale_C,Shale,2590.6,2641.5,50.9,0.041,0.045,0.7,0.89,0.885
KW-1104,Kimbala-1104,6,Sand_C,ReservoirSand,2641.5,2701.0,59.5,0.284,0.147,9.0,0.598,0.26
KW-1104,Kimbala-1104,7,Shale_D,Shale,2701.0,2760.9,59.9,0.075,0.076,0.3,0.936,0.834
KW-1104,Kimbala-1104,8,Sand_D,ReservoirSand,2760.9,2846.8,85.9,0.404,0.144,8.7,0.61,0.171
KW-1105,Kimbala-1105,1,Shale_A,Shale,2466.9,2501.4,34.5,0.074,0.046,1.1,0.954,0.699
KW-1105,Kimbala-1105,2,Sand_A,ReservoirSand,2501.4,2529.0,27.6,0.344,0.149,82.8,0.72,0.293
KW-1105,Kimbala-1105,3,Shale_B,Shale,2529.0,2570.6,41.6,0.078,0.052,0.3,0.984,0.646
KW-1105,Kimbala-1105,4,Sand_B,ReservoirSand,2570.6,2620.7,50.1,0.439,0.149,71.5,0.636,0.112
KW-1105,Kimbala-1105,5,Shale_C,Shale,2620.7,2671.8,51.1,0.13,0.074,0.5,0.98,0.731
KW-1105,Kimbala-1105,6,Sand_C,ReservoirSand,2671.8,2739.5,67.6,0.543,0.163,36.6,0.764,0.26
KW-1105,Kimbala-1105,7,Shale_D,Shale,2739.5,2806.5,67.0,0.141,0.061,0.5,0.957,0.784
KW-1105,Kimbala-1105,8,Sand_D,ReservoirSand,2806.5,2880.1,73.7,0.385,0.135,89.2,0.884,0.246
KW-1106,Kimbala-1106,1,Shale_A,Shale,2454.7,2468.8,14.1,0.096,0.055,0.8,0.941,0.721
KW-1106,Kimbala-1106,2,Sand_A,ReservoirSand,2468.8,2479.4,10.6,0.472,0.172,4.3,0.499,0.26
KW-1106,Kimbala-1106,3,Shale_B,Shale,2479.4,2498.3,18.8,0.09,0.065,1.2,0.938,0.725
KW-1106,Kimbala-1106,4,Sand_B,ReservoirSand,2498.3,2517.7,19.4,0.504,0.139,4.7,0.432,0.166
KW-1106,Kimbala-1106,5,Shale_C,Shale,2517.7,2538.1,20.4,0.111,0.061,0.6,0.908,0.729
KW-1106,Kimbala-1106,6,Sand_C,ReservoirSand,2538.1,2566.0,27.9,0.354,0.122,11.6,0.534,0.299
KW-1106,Kimbala-1106,7,Shale_D,Shale,2566.0,2594.5,28.5,0.122,0.063,1.4,0.918,0.593
KW-1106,Kimbala-1106,8,Sand_D,ReservoirSand,2594.5,2627.5,33.0,0.498,0.127,17.1,0.526,0.132
KW-1107,Kimbala-1107,1,Shale_A,Shale,2453.0,2476.6,23.6,0.077,0.094,0.3,0.988,0.746
KW-1107,Kimbala-1107,2,Sand_A,ReservoirSand,2476.6,2498.3,21.7,0.436,0.131,39.5,0.645,0.116
KW-1107,Kimbala-1107,3,Shale_B,Shale,2498.3,2529.1,30.8,0.09,0.066,0.5,0.869,0.795
KW-1107,Kimbala-1107,4,Sand_B,ReservoirSand,2529.1,2562.5,33.5,0.428,0.124,65.1,0.457,0.264
KW-1107,Kimbala-1107,5,Shale_C,Shale,2562.5,2595.8,33.2,0.064,0.062,1.3,0.932,0.708
KW-1107,Kimbala-1107,6,Sand_C,ReservoirSand,2595.8,2640.2,44.5,0.369,0.147,22.9,0.578,0.2
KW-1107,Kimbala-1107,7,Shale_D,Shale,2640.2,2678.4,38.1,0.127,0.077,0.3,0.956,0.642
KW-1107,Kimbala-1107,8,Sand_D,ReservoirSand,2678.4,2735.0,56.7,0.378,0.127,42.3,0.641,0.196
KW-1108,Kimbala-1108,1,Shale_A,Shale,2438.0,2470.9,32.9,0.11,0.073,1.3,0.907,0.652
KW-1108,Kimbala-1108,2,Sand_A,ReservoirSand,2470.9,2501.5,30.6,0.395,0.127,128.3,0.523,0.174
KW-1108,Kimbala-1108,3,Shale_B,Shale,2501.5,2541.8,40.3,0.094,0.069,0.3,0.903,0.667
KW-1108,Kimbala-1108,4,Sand_B,ReservoirSand,2541.8,2595.1,53.3,0.569,0.159,51.5,0.561,0.188
KW-1108,Kimbala-1108,5,Shale_C,Shale,2595.1,2639.4,44.3,0.051,0.074,0.5,0.917,0.667
KW-1108,Kimbala-1108,6,Sand_C,ReservoirSand,2639.4,2697.7,58.3,0.606,0.157,26.5,0.594,0.246
KW-1108,Kimbala-1108,7,Shale_D,Shale,2697.7,2756.0,58.2,0.061,0.058,2.3,0.915,0.729
KW-1108,Kimbala-1108,8,Sand_D,ReservoirSand,2756.0,2834.6,78.6,0.598,0.179,52.9,0.649,0.212
KW-1109,Kimbala-1109,1,Shale_A,Shale,2637.2,2677.7,40.5,0.04,0.045,0.7,0.934,0.618
KW-1109,Kimbala-1109,2,Sand_A,ReservoirSand,2677.7,2709.3,31.6,0.377,0.15,32.5,0.404,0.194
KW-1109,Kimbala-1109,3,Shale_B,Shale,2709.3,2762.7,53.3,0.072,0.045,0.7,0.878,0.851
KW-1109,Kimbala-1109,4,Sand_B,ReservoirSand,2762.7,2820.4,57.8,0.408,0.19,30.3,0.57,0.262
KW-1109,Kimbala-1109,5,Shale_C,Shale,2820.4,2880.5,60.1,0.118,0.084,1.3,0.877,0.641
KW-1109,Kimbala-1109,6,Sand_C,ReservoirSand,2880.5,2956.4,75.9,0.314,0.175,16.2,0.598,0.305
KW-1109,Kimbala-1109,7,Shale_D,Shale,2956.4,3035.0,78.6,0.058,0.065,1.7,0.953,0.79
KW-1109,Kimbala-1109,8,Sand_D,ReservoirSand,3035.0,3125.1,90.1,0.425,0.119,14.0,0.635,0.263
KW-1110,Kimbala-1110,1,Shale_A,Shale,2411.3,2439.1,27.8,0.044,0.041,0.8,0.909,0.816
KW-1110,Kimbala-1110,2,Sand_A,ReservoirSand,2439.1,2465.2,26.1,0.327,0.17,16.0,0.511,0.117
KW-1110,Kimbala-1110,3,Shale_B,Shale,2465.2,2504.3,39.1,0.092,0.067,0.4,0.965,0.689
KW-1110,Kimbala-1110,4,Sand_B,ReservoirSand,2504.3,2549.5,45.2,0.505,0.125,7.0,0.718,0.208
KW-1110,Kimbala-1110,5,Shale_C,Shale,2549.5,2589.8,40.3,0.057,0.041,0.6,0.876,0.814
KW-1110,Kimbala-1110,6,Sand_C,ReservoirSand,2589.8,2647.2,57.4,0.296,0.135,22.6,0.728,0.22
KW-1110,Kimbala-1110,7,Shale_D,Shale,2647.2,2686.7,39.6,0.119,0.061,0.8,0.919,0.746
KW-1110,Kimbala-1110,8,Sand_D,ReservoirSand,2686.7,2751.2,64.4,0.436,0.154,11.4,0.725,0.211
KW-1111,Kimbala-1111,1,Shale_A,Shale,2695.2,2717.6,22.4,0.03,0.064,0.8,0.926,0.783
KW-1111,Kimbala-1111,2,Sand_A,ReservoirSand,2717.6,2737.8,20.2,0.69,0.154,11.6,0.621,0.234
KW-1111,Kimbala-1111,3,Shale_B,Shale,2737.8,2770.0,32.2,0.121,0.076,0.9,0.904,0.606
KW-1111,Kimbala-1111,4,Sand_B,ReservoirSand,2770.0,2803.0,33.0,0.428,0.16,19.3,0.538,0.195
KW-1111,Kimbala-1111,5,Shale_C,Shale,2803.0,2841.0,37.9,0.069,0.063,0.5,0.877,0.85
KW-1111,Kimbala-1111,6,Sand_C,ReservoirSand,2841.0,2890.9,49.9,0.429,0.167,14.3,0.601,0.247
KW-1111,Kimbala-1111,7,Shale_D,Shale,2890.9,2937.1,46.3,0.107,0.051,1.1,0.932,0.761
KW-1111,Kimbala-1111,8,Sand_D,ReservoirSand,2937.1,2996.5,59.3,0.389,0.144,15.4,0.629,0.214
KW-1112,Kimbala-1112,1,Shale_A,Shale,2433.8,2467.2,33.4,0.102,0.044,0.6,0.935,0.642
KW-1112,Kimbala-1112,2,Sand_A,ReservoirSand,2467.2,2493.7,26.5,0.584,0.168,20.6,0.457,0.207
KW-1112,Kimbala-1112,3,Shale_B,Shale,2493.7,2528.9,35.2,0.104,0.059,0.4,0.893,0.876
KW-1112,Kimbala-1112,4,Sand_B,ReservoirSand,2528.9,2567.6,38.6,0.465,0.154,5.6,0.45,0.075
KW-1112,Kimbala-1112,5,Shale_C,Shale,2567.6,2611.0,43.4,0.122,0.052,1.0,0.912,0.655
KW-1112,Kimbala-1112,6,Sand_C,ReservoirSand,2611.0,2662.9,51.9,0.509,0.152,4.7,0.541,0.396
KW-1112,Kimbala-1112,7,Shale_D,Shale,2662.9,2716.5,53.6,0.065,0.075,0.8,0.901,0.646
KW-1112,Kimbala-1112,8,Sand_D,ReservoirSand,2716.5,2788.7,72.2,0.431,0.19,8.6,0.576,0.207
KW-1113,Kimbala-1113,1,Shale_A,Shale,2435.2,2467.5,32.3,0.102,0.065,0.7,0.94,0.598
KW-1113,Kimbala-1113,2,Sand_A,ReservoirSand,2467.5,2492.7,25.2,0.31,0.142,40.7,0.697,0.207
KW-1113,Kimbala-1113,3,Shale_B,Shale,2492.7,2527.6,34.9,0.095,0.062,1.5,0.944,0.685
KW-1113,Kimbala-1113,4,Sand_B,ReservoirSand,2527.6,2563.6,36.0,0.364,0.151,8.6,0.718,0.347
KW-1113,Kimbala-1113,5,Shale_C,Shale,2563.6,2599.3,35.7,0.048,0.045,0.6,0.929,0.746
KW-1113,Kimbala-1113,6,Sand_C,ReservoirSand,2599.3,2649.9,50.6,0.297,0.133,44.4,0.66,0.263
KW-1113,Kimbala-1113,7,Shale_D,Shale,2649.9,2702.6,52.8,0.042,0.067,0.6,0.933,0.62
KW-1113,Kimbala-1113,8,Sand_D,ReservoirSand,2702.6,2763.2,60.6,0.393,0.132,21.5,0.64,0.284
KW-1114,Kimbala-1114,1,Shale_A,Shale,2555.1,2588.6,33.5,0.111,0.044,0.8,0.892,0.605
KW-1114,Kimbala-1114,2,Sand_A,ReservoirSand,2588.6,2615.0,26.4,0.236,0.07,21.2,0.906,0.19
KW-1114,Kimbala-1114,3,Shale_B,Shale,2615.0,2657.3,42.3,0.114,0.065,1.2,0.906,0.621
KW-1114,Kimbala-1114,4,Sand_B,ReservoirSand,2657.3,2706.6,49.3,0.108,0.101,19.7,0.755,0.208
KW-1114,Kimbala-1114,5,Shale_C,Shale,2706.6,2755.8,49.2,0.086,0.065,2.1,0.875,0.718
KW-1114,Kimbala-1114,6,Sand_C,ReservoirSand,2755.8,2810.3,54.4,0.389,0.099,10.6,0.762,0.272
KW-1114,Kimbala-1114,7,Shale_D,Shale,2810.3,2866.1,55.9,0.088,0.042,1.3,0.93,0.647
KW-1114,Kimbala-1114,8,Sand_D,ReservoirSand,2866.1,2952.8,86.7,0.241,0.056,5.3,0.924,0.283
KW-1115,Kimbala-1115,1,Shale_A,Shale,2428.5,2472.0,43.5,0.014,0.045,1.4,0.93,0.738
KW-1115,Kimbala-1115,2,Sand_A,ReservoirSand,2472.0,2505.1,33.1,0.556,0.125,21.4,0.572,0.225
KW-1115,Kimbala-1115,3,Shale_B,Shale,2505.1,2548.9,43.8,0.074,0.068,1.0,0.896,0.721
KW-1115,Kimbala-1115,4,Sand_B,ReservoirSand,2548.9,2601.6,52.7,0.462,0.124,11.3,0.6,0.161
KW-1115,Kimbala-1115,5,Shale_C,Shale,2601.6,2656.2,54.6,0.032,0.078,1.4,0.922,0.66
KW-1115,Kimbala-1115,6,Sand_C,ReservoirSand,2656.2,2738.3,82.1,0.281,0.176,9.4,0.735,0.163
KW-1115,Kimbala-1115,7,Shale_D,Shale,2738.3,2822.2,83.9,0.115,0.039,0.4,0.908,0.738
KW-1115,Kimbala-1115,8,Sand_D,ReservoirSand,2822.2,2924.5,102.3,0.385,0.142,8.7,0.698,0.257
KW-1116,Kimbala-1116,1,Shale_A,Shale,2489.9,2519.8,29.9,0.091,0.054,0.5,0.957,0.718
KW-1116,Kimbala-1116,2,Sand_A,ReservoirSand,2519.8,2542.3,22.5,0.373,0.093,37.9,0.622,0.211
KW-1116,Kimbala-1116,3,Shale_B,Shale,2542.3,2576.9,34.6,0.103,0.088,0.3,0.926,0.693
KW-1116,Kimbala-1116,4,Sand_B,ReservoirSand,2576.9,2612.0,35.1,0.247,0.119,9.7,0.749,0.24
KW-1116,Kimbala-1116,5,Shale_C,Shale,2612.0,2646.0,34.0,0.059,0.08,0.7,0.925,0.696
KW-1116,Kimbala-1116,6,Sand_C,ReservoirSand,2646.0,2695.0,49.1,0.35,0.132,10.5,0.647,0.282
KW-1116,Kimbala-1116,7,Shale_D,Shale,2695.0,2748.4,53.4,0.105,0.043,0.5,0.93,0.66
KW-1116,Kimbala-1116,8,Sand_D,ReservoirSand,2748.4,2818.8,70.4,0.265,0.111,8.8,0.606,0.321
KW-1117,Kimbala-1117,1,Shale_A,Shale,2446.1,2480.7,34.6,0.074,0.056,1.1,0.904,0.624
KW-1117,Kimbala-1117,2,Sand_A,ReservoirSand,2480.7,2507.2,26.6,0.312,0.133,28.8,0.555,0.279
KW-1117,Kimbala-1117,3,Shale_B,Shale,2507.2,2555.2,48.0,0.05,0.053,0.7,0.925,0.761
KW-1117,Kimbala-1117,4,Sand_B,ReservoirSand,2555.2,2608.5,53.3,0.494,0.102,26.6,0.488,0.229
KW-1117,Kimbala-1117,5,Shale_C,Shale,2608.5,2652.8,44.3,0.064,0.053,0.6,0.938,0.652
KW-1117,Kimbala-1117,6,Sand_C,ReservoirSand,2652.8,2723.2,70.5,0.414,0.114,157.4,0.611,0.402
KW-1117,Kimbala-1117,7,Shale_D,Shale,2723.2,2792.1,68.9,0.112,0.084,1.6,0.875,0.774
KW-1117,Kimbala-1117,8,Sand_D,ReservoirSand,2792.1,2866.5,74.4,0.269,0.125,21.9,0.657,0.269
KW-1118,Kimbala-1118,1,Shale_A,Shale,2630.6,2661.2,30.6,0.104,0.052,0.6,0.941,0.629
KW-1118,Kimbala-1118,2,Sand_A,ReservoirSand,2661.2,2686.3,25.1,0.516,0.13,16.7,0.775,0.354
KW-1118,Kimbala-1118,3,Shale_B,Shale,2686.3,2723.3,37.0,0.074,0.029,1.8,0.928,0.697
KW-1118,Kimbala-1118,4,Sand_B,ReservoirSand,2723.3,2764.8,41.5,0.226,0.151,13.8,0.685,0.159
KW-1118,Kimbala-1118,5,Shale_C,Shale,2764.8,2805.1,40.4,0.091,0.055,3.2,0.986,0.731
KW-1118,Kimbala-1118,6,Sand_C,ReservoirSand,2805.1,2859.7,54.5,0.468,0.147,4.5,0.647,0.319
KW-1118,Kimbala-1118,7,Shale_D,Shale,2859.7,2915.1,55.4,0.052,0.06,0.4,0.911,0.63
KW-1118,Kimbala-1118,8,Sand_D,ReservoirSand,2915.1,2979.5,64.4,0.512,0.136,9.0,0.611,0.342
KW-1119,Kimbala-1119,1,Shale_A,Shale,2467.8,2492.3,24.5,0.106,0.058,1.0,0.934,0.723
KW-1119,Kimbala-1119,2,Sand_A,ReservoirSand,2492.3,2513.1,20.8,0.369,0.141,18.8,0.339,0.228
KW-1119,Kimbala-1119,3,Shale_B,Shale,2513.1,2540.4,27.3,0.114,0.044,1.5,0.951,0.758
KW-1119,Kimbala-1119,4,Sand_B,ReservoirSand,2540.4,2575.1,34.8,0.481,0.148,8.1,0.512,0.206
KW-1119,Kimbala-1119,5,Shale_C,Shale,2575.1,2609.8,34.7,0.089,0.087,0.3,0.89,0.7
KW-1119,Kimbala-1119,6,Sand_C,ReservoirSand,2609.8,2660.5,50.7,0.618,0.113,24.5,0.416,0.36
KW-1119,Kimbala-1119,7,Shale_D,Shale,2660.5,2701.6,41.1,0.081,0.065,0.4,0.923,0.782
KW-1119,Kimbala-1119,8,Sand_D,ReservoirSand,2701.6,2764.4,62.8,0.379,0.152,9.2,0.394,0.166
KW-1120,Kimbala-1120,1,Shale_A,Shale,2732.5,2754.8,22.3,0.126,0.08,0.6,0.883,0.827
KW-1120,Kimbala-1120,2,Sand_A,ReservoirSand,2754.8,2775.2,20.3,0.359,0.095,2.8,0.596,0.273
KW-1120,Kimbala-1120,3,Shale_B,Shale,2775.2,2808.7,33.5,0.157,0.05,0.5,0.937,0.816
KW-1120,Kimbala-1120,4,Sand_B,ReservoirSand,2808.7,2843.9,35.1,0.16,0.141,8.6,0.391,0.181
KW-1120,Kimbala-1120,5,Shale_C,Shale,2843.9,2877.6,33.7,0.063,0.049,0.8,0.946,0.693
KW-1120,Kimbala-1120,6,Sand_C,ReservoirSand,2877.6,2925.9,48.3,0.329,0.156,24.6,0.618,0.221
KW-1120,Kimbala-1120,7,Shale_D,Shale,2925.9,2965.3,39.4,0.031,0.048,0.6,0.886,0.651
KW-1120,Kimbala-1120,8,Sand_D,ReservoirSand,2965.3,3019.2,53.9,0.37,0.13,5.0,0.548,0.342
KW-1121,Kimbala-1121,1,Shale_A,Shale,2502.1,2539.7,37.6,0.014,0.043,0.9,0.896,0.783
KW-1121,Kimbala-1121,2,Sand_A,ReservoirSand,2539.7,2568.5,28.8,0.549,0.223,137.6,0.449,0.132
KW-1121,Kimbala-1121,3,Shale_B,Shale,2568.5,2608.1,39.5,0.084,0.079,1.2,0.961,0.69
KW-1121,Kimbala-1121,4,Sand_B,ReservoirSand,2608.1,2655.1,47.0,0.532,0.222,114.6,0.394,0.148
KW-1121,Kimbala-1121,5,Shale_C,Shale,2655.1,2703.8,48.7,0.068,0.063,0.5,0.913,0.678
KW-1121,Kimbala-1121,6,Sand_C,ReservoirSand,2703.8,2770.1,66.3,0.716,0.216,262.5,0.43,0.183
KW-1121,Kimbala-1121,7,Shale_D,Shale,2770.1,2826.2,56.1,0.009,0.093,0.5,0.895,0.721
KW-1121,Kimbala-1121,8,Sand_D,ReservoirSand,2826.2,2898.7,72.5,0.672,0.231,98.3,0.297,0.187
KW-1122,Kimbala-1122,1,Shale_A,Shale,2430.8,2471.3,40.5,0.099,0.04,0.5,0.928,0.644
KW-1122,Kimbala-1122,2,Sand_A,ReservoirSand,2471.3,2501.7,30.4,0.286,0.158,29.3,0.509,0.248
KW-1122,Kimbala-1122,3,Shale_B,Shale,2501.7,2556.5,54.8,0.048,0.059,0.6,0.89,0.589
KW-1122,Kimbala-1122,4,Sand_B,ReservoirSand,2556.5,2605.3,48.7,0.295,0.128,13.4,0.504,0.303
KW-1122,Kimbala-1122,5,Shale_C,Shale,2605.3,2662.6,57.4,0.09,0.055,0.8,0.91,0.741
KW-1122,Kimbala-1122,6,Sand_C,ReservoirSand,2662.6,2741.0,78.4,0.286,0.119,11.7,0.601,0.245
KW-1122,Kimbala-1122,7,Shale_D,Shale,2741.0,2804.8,63.8,0.073,0.049,1.4,0.93,0.652
KW-1122,Kimbala-1122,8,Sand_D,ReservoirSand,2804.8,2890.0,85.1,0.466,0.157,12.1,0.481,0.145
KW-1123,Kimbala-1123,1,Shale_A,Shale,2459.1,2482.1,23.0,0.099,0.088,1.4,0.856,0.738
KW-1123,Kimbala-1123,2,Sand_A,ReservoirSand,2482.1,2503.8,21.6,0.487,0.158,45.0,0.722,0.305
KW-1123,Kimbala-1123,3,Shale_B,Shale,2503.8,2536.2,32.4,0.037,0.063,1.0,0.925,0.613
KW-1123,Kimbala-1123,4,Sand_B,ReservoirSand,2536.2,2571.4,35.2,0.482,0.15,70.3,0.672,0.301
KW-1123,Kimbala-1123,5,Shale_C,Shale,2571.4,2605.7,34.3,0.028,0.05,0.9,0.951,0.781
KW-1123,Kimbala-1123,6,Sand_C,ReservoirSand,2605.7,2650.0,44.3,0.416,0.169,52.7,0.517,0.171
KW-1123,Kimbala-1123,7,Shale_D,Shale,2650.0,2697.5,47.5,0.04,0.038,0.5,0.929,0.782
KW-1123,Kimbala-1123,8,Sand_D,ReservoirSand,2697.5,2751.1,53.6,0.634,0.175,55.3,0.63,0.298
KW-1124,Kimbala-1124,1,Shale_A,Shale,2433.3,2466.9,33.6,0.036,0.079,2.5,0.914,0.721
KW-1124,Kimbala-1124,2,Sand_A,ReservoirSand,2466.9,2493.1,26.2,0.607,0.075,4.7,0.909,0.43
KW-1124,Kimbala-1124,3,Shale_B,Shale,2493.1,2536.6,43.5,0.065,0.058,0.5,0.89,0.696
KW-1124,Kimbala-1124,4,Sand_B,ReservoirSand,2536.6,2579.4,42.8,0.446,0.04,7.2,0.803,0.296
KW-1124,Kimbala-1124,5,Shale_C,Shale,2579.4,2626.7,47.4,0.041,0.048,1.9,0.897,0.698
KW-1124,Kimbala-1124,6,Sand_C,ReservoirSand,2626.7,2680.6,53.9,0.508,0.091,5.3,0.786,0.285
KW-1124,Kimbala-1124,7,Shale_D,Shale,2680.6,2736.6,56.0,0.084,0.067,0.9,0.916,0.659
KW-1124,Kimbala-1124,8,Sand_D,ReservoirSand,2736.6,2805.0,68.4,0.466,0.111,3.4,0.732,0.314
KW-1125,Kimbala-1125,1,Shale_A,Shale,2448.7,2489.7,41.0,0.096,0.067,0.6,0.928,0.703
KW-1125,Kimbala-1125,2,Sand_A,ReservoirSand,2489.7,2523.1,33.4,0.217,0.176,71.9,0.421,0.186
KW-1125,Kimbala-1125,3,Shale_B,Shale,2523.1,2570.0,46.9,0.077,0.034,1.3,0.957,0.762
KW-1125,Kimbala-1125,4,Sand_B,ReservoirSand,2570.0,2623.3,53.2,0.296,0.154,106.1,0.499,0.319
KW-1125,Kimbala-1125,5,Shale_C,Shale,2623.3,2682.0,58.8,0.114,0.073,1.0,0.954,0.807
KW-1125,Kimbala-1125,6,Sand_C,ReservoirSand,2682.0,2742.8,60.8,0.309,0.164,29.8,0.545,0.159
KW-1125,Kimbala-1125,7,Shale_D,Shale,2742.8,2809.4,66.6,0.069,0.05,0.5,0.943,0.763
KW-1125,Kimbala-1125,8,Sand_D,ReservoirSand,2809.4,2898.3,88.9,0.385,0.164,59.1,0.597,0.274
KW-1126,Kimbala-1126,1,Shale_A,Shale,2718.1,2752.3,34.2,0.03,0.058,0.4,0.867,0.754
KW-1126,Kimbala-1126,2,Sand_A,ReservoirSand,2752.3,2776.6,24.3,0.248,0.107,5.0,0.737,0.133
